	cluster
Mono-1__3114_EInv_45F	U7
Mono-2__3114_EInv_45F	U7
Multilin-1__3114_EInv_45F	U7
Myeloid intermediate 1__3114_EInv_45F	U7
Myeloid intermediate 2__3114_EInv_45F	U7
Myeloid intermediate 3__3114_EInv_45F	U7
NK-Mature__3114_EInv_45F	U7
Non-Classical Mono-2__3114_EInv_45F	U7
Plasma Cell__3114_EInv_45F	U7
Intermediate Mono-1__3410_AfST8_P64M	U7
T CD4 Naive-1__3114_EInv_45F	U7
cDC1__3114_EInv_45F	U7
cDC2-1__3114_EInv_45F	U7
cDC2-2__3114_EInv_45F	U7
cMOP__3114_EInv_45F	U7
pDC__3114_EInv_45F	U7
pre-DC-2__3114_EInv_45F	U7
preNeu__3114_EInv_45F	U7
BMCP-1__3410_AfST8_P64M	U7
CD4 TCM__3410_AfST8_P64M	U7
T CD8 Naive__3114_EInv_45F	U7
MultiLin-GMP-1__376_Af_N1c	U7
Multilin-1__376_Af_N1c	U7
Myeloid intermediate 2__376_Af_N1c	U7
pre-DC-2__4440_AfInv16_P24M	U7
preNeu__4440_AfInv16_P24M	U7
CD4 TCM__4924_AfInv16_P49M	U7
Intermediate Mono-1__4924_AfInv16_P49M	U7
Intermediate Mono-2__4924_AfInv16_P49M	U7
Intermediate Mono-3__4924_AfInv16_P49M	U7
LMPP-2__4924_AfInv16_P49M	U7
MDP-1__4924_AfInv16_P49M	U7
MEP-2__4924_AfInv16_P49M	U7
pre-B__4440_AfInv16_P24M	U7
MPP-MEP__4924_AfInv16_P49M	U7
NK-Mature__4924_AfInv16_P49M	U7
Non-Classical Mono-2__4924_AfInv16_P49M	U7
T CD4 Naive-1__4924_AfInv16_P49M	U7
ASDC__5381v2_AfInv16_P49M	U7
BMCP-1__5381v2_AfInv16_P49M	U7
CD4 TCM__5381v2_AfInv16_P49M	U7
Intermediate Mono-1__5381v2_AfInv16_P49M	U7
Intermediate Mono-2__5381v2_AfInv16_P49M	U7
Intermediate Mono-3__5381v2_AfInv16_P49M	U7
Multilin-1__4924_AfInv16_P49M	U7
cMOP__4440_AfInv16_P24M	U7
cDC2-2__4440_AfInv16_P24M	U7
cDC2-1__4440_AfInv16_P24M	U7
NK-Mature__376_Af_N1c	U7
Non-Classical Mono-2__376_Af_N1c	U7
cDC1__376_Af_N1c	U7
cDC2-1__376_Af_N1c	U7
cDC2-2__376_Af_N1c	U7
CD4 TCM__4440_AfInv16_P24M	U7
Classical-Mono__4440_AfInv16_P24M	U7
Intermediate Mono-1__4440_AfInv16_P24M	U7
Intermediate Mono-2__4440_AfInv16_P24M	U7
Intermediate Mono-3__4440_AfInv16_P24M	U7
MAIT__4440_AfInv16_P24M	U7
MEP-2__4440_AfInv16_P24M	U7
Mono-1__4440_AfInv16_P24M	U7
Mono-2__4440_AfInv16_P24M	U7
Myeloid intermediate 1__4440_AfInv16_P24M	U7
Myeloid intermediate 2__4440_AfInv16_P24M	U7
Myeloid intermediate 3__4440_AfInv16_P24M	U7
NK-Mature__4440_AfInv16_P24M	U7
Plasma Cell__4440_AfInv16_P24M	U7
Transitional-B-1__4440_AfInv16_P24M	U7
cDC1__4440_AfInv16_P24M	U7
MPP-MEP__3114_EInv_45F	U7
LMPP-1-cycling__5381v2_AfInv16_P49M	U7
MPP-1__3114_EInv_45F	U7
MDP-2__3114_EInv_45F	U7
Mono-2__2698_EInv16_P47M	U7
MultiLin-GMP-2__2698_EInv16_P47M	U7
Multilin-1__2698_EInv16_P47M	U7
Myeloid intermediate 1__2698_EInv16_P47M	U7
Myeloid intermediate 2__2698_EInv16_P47M	U7
Myeloid intermediate 3__2698_EInv16_P47M	U7
Non-Classical Mono-2__2698_EInv16_P47M	U7
cDC1__2698_EInv16_P47M	U7
cDC2-1__2698_EInv16_P47M	U7
Mono-1__2698_EInv16_P47M	U7
cDC2-2__2698_EInv16_P47M	U7
pre-DC-2__2698_EInv16_P47M	U7
pre-DC-3__2698_EInv16_P47M	U7
preNeu__2698_EInv16_P47M	U7
CD4 TCM__2853_Aft36_P71F	U7
Intermediate Mono-1__2853_Aft36_P71F	U7
Intermediate Mono-3__2853_Aft36_P71F	U7
MAIT__2853_Aft36_P71F	U7
NK-Mature__2853_Aft36_P71F	U7
Non-Classical Mono-1__2853_Aft36_P71F	U7
cMOP__2698_EInv16_P47M	U7
immNeu-2__2853_Aft36_P71F	U7
MPP-MEP__2698_EInv16_P47M	U7
MDP-1__2698_EInv16_P47M	U7
LMPP-2__2660_Ast82_38M	U7
MAIT__2660_Ast82_38M	U7
MEP-2__2660_Ast82_38M	U7
MPP-MEP__2660_Ast82_38M	U7
Mono-1__2660_Ast82_38M	U7
Myeloid intermediate 1__2660_Ast82_38M	U7
Myeloid intermediate 2__2660_Ast82_38M	U7
Myeloid intermediate 3__2660_Ast82_38M	U7
NK-Mature__2660_Ast82_38M	U7
MDP-2__2698_EInv16_P47M	U7
T CD4 Naive-1__2660_Ast82_38M	U7
cDC1__2660_Ast82_38M	U7
cDC2-1__2660_Ast82_38M	U7
cMOP__2660_Ast82_38M	U7
BMCP-1__2698_EInv16_P47M	U7
Intermediate Mono-1__2698_EInv16_P47M	U7
Intermediate Mono-2__2698_EInv16_P47M	U7
Intermediate Mono-3__2698_EInv16_P47M	U7
LMPP-2__2698_EInv16_P47M	U7
MAIT__2698_EInv16_P47M	U7
T CD8 Naive__2660_Ast82_38M	U7
Intermediate Mono-1__287_AfInv_P53F_N1c	U7
Intermediate Mono-2__287_AfInv_P53F_N1c	U7
NK-Mature__287_AfInv_P53F_N1c	U7
T CD4 Naive-1__301_AfInv16_29M	U7
cDC1__301_AfInv16_29M	U7
cDC2-1__301_AfInv16_29M	U7
cDC2-2__301_AfInv16_29M	U7
cMOP__301_AfInv16_29M	U7
pDC__301_AfInv16_29M	U7
pre-DC-1__301_AfInv16_29M	U7
pre-DC-2__301_AfInv16_29M	U7
pre-DC-3__301_AfInv16_29M	U7
Plasma Cell__301_AfInv16_29M	U7
preNeu__301_AfInv16_29M	U7
BMCP-1__3114_EInv_45F	U7
CD4 TCM__3114_EInv_45F	U7
CD8 TEM__3114_EInv_45F	U7
Intermediate Mono-1__3114_EInv_45F	U7
Intermediate Mono-2__3114_EInv_45F	U7
Intermediate Mono-3__3114_EInv_45F	U7
LMPP-2__3114_EInv_45F	U7
MAIT__3114_EInv_45F	U7
MDP-1__3114_EInv_45F	U7
B Memory-1__3114_EInv_45F	U7
Non-Classical Mono-2__301_AfInv16_29M	U7
NK-Mature__301_AfInv16_29M	U7
Myeloid intermediate 3__301_AfInv16_29M	U7
Non-Classical Mono-2__287_AfInv_P53F_N1c	U7
cDC1__287_AfInv_P53F_N1c	U7
cDC2-1__287_AfInv_P53F_N1c	U7
ASDC__301_AfInv16_29M	U7
B Memory-1__301_AfInv16_29M	U7
BMCP-1__301_AfInv16_29M	U7
Intermediate Mono-1__301_AfInv16_29M	U7
Intermediate Mono-2__301_AfInv16_29M	U7
Intermediate Mono-3__301_AfInv16_29M	U7
LMPP-2__301_AfInv16_29M	U7
MAIT__301_AfInv16_29M	U7
MDP-1__301_AfInv16_29M	U7
MDP-2__301_AfInv16_29M	U7
MDP-3__301_AfInv16_29M	U7
MDP-6__301_AfInv16_29M	U7
MPP-MEP__301_AfInv16_29M	U7
Mono-1__301_AfInv16_29M	U7
Mono-2__301_AfInv16_29M	U7
Multilin-1__301_AfInv16_29M	U7
Myeloid intermediate 1__301_AfInv16_29M	U7
Myeloid intermediate 2__301_AfInv16_29M	U7
MEP-2__3114_EInv_45F	U7
LMPP-2__5381v2_AfInv16_P49M	U7
MDP-2__5381v2_AfInv16_P49M	U7
MDP-3__5381v2_AfInv16_P49M	U7
Intermediate Mono-3__754_EInv16_47M	U7
LMPP-2__754_EInv16_47M	U7
MDP-2__754_EInv16_47M	U7
MPP-MEP__754_EInv16_47M	U7
Mono-1__754_EInv16_47M	U7
Mono-2__754_EInv16_47M	U7
Myeloid intermediate 1__754_EInv16_47M	U7
Myeloid intermediate 2__754_EInv16_47M	U7
Myeloid intermediate 3__754_EInv16_47M	U7
Intermediate Mono-1__754_EInv16_47M	U7
Non-Classical Mono-2__754_EInv16_47M	U7
cDC2-2__754_EInv16_47M	U7
cMOP__754_EInv16_47M	U7
preNeu__754_EInv16_47M	U7
B Memory-1__98-31_AfInv16_34F	U7
Classical-Mono__98-31_AfInv16_34F	U7
Intermediate Mono-1__98-31_AfInv16_34F	U7
Intermediate Mono-2__98-31_AfInv16_34F	U7
Intermediate Mono-3__98-31_AfInv16_34F	U7
MAIT__98-31_AfInv16_34F	U7
cDC1__754_EInv16_47M	U7
Mono-1__98-31_AfInv16_34F	U7
CD4 TCM__754_EInv16_47M	U7
B Memory-1__754_EInv16_47M	U7
CD4 TCM__727_EInv16_35M	U7
CD8 TEM__727_EInv16_35M	U7
Intermediate Mono-1__727_EInv16_35M	U7
Intermediate Mono-2__727_EInv16_35M	U7
Intermediate Mono-3__727_EInv16_35M	U7
MAIT__727_EInv16_35M	U7
MDP-1__727_EInv16_35M	U7
MDP-2__727_EInv16_35M	U7
Mono-1__727_EInv16_35M	U7
BMCP-1__754_EInv16_47M	U7
Mono-2__727_EInv16_35M	U7
Myeloid intermediate 2__727_EInv16_35M	U7
Non-Classical Mono-2__727_EInv16_35M	U7
T CD4 Naive-1__727_EInv16_35M	U7
cDC1__727_EInv16_35M	U7
cDC2-1__727_EInv16_35M	U7
cDC2-2__727_EInv16_35M	U7
cMOP__727_EInv16_35M	U7
pre-DC-2__727_EInv16_35M	U7
preNeu__727_EInv16_35M	U7
Multilin-1__727_EInv16_35M	U7
Mono-2__98-31_AfInv16_34F	U7
Myeloid intermediate 2__98-31_AfInv16_34F	U7
Myeloid intermediate 3__98-31_AfInv16_34F	U7
LMPP-1-cycling__AML-11	U7
MEP-1__AML-11	U7
MEP-2__AML-11	U7
MEP-Eryth-1__AML-11	U7
MEP-Eryth-2__AML-11	U7
MPP-MEP__AML-11	U7
Mono-1__AML-11	U7
Mono-2__AML-11	U7
MultiLin-GMP-2__AML-11	U7
LMPP-1__AML-11	U7
MultiLin-GMP-3__AML-11	U7
Myeloid intermediate 1__AML-11	U7
Myeloid intermediate 3__AML-11	U7
Non-Classical Mono-2__AML-11	U7
Plasma Cell__AML-11	U7
T CD8 Naive__AML-11	U7
cDC2-1__AML-11	U7
cDC2-2__AML-11	U7
cMOP__AML-11	U7
pre-DC-2__AML-11	U7
Multilin-1__AML-11	U7
Intermediate Mono-3__AML-11	U7
Erythroblast-1__AML-11	U7
ERP-8__AML-11	U7
Non-Classical Mono-2__98-31_AfInv16_34F	U7
cDC1__98-31_AfInv16_34F	U7
cDC2-1__98-31_AfInv16_34F	U7
cDC2-2__98-31_AfInv16_34F	U7
pre-DC-2__98-31_AfInv16_34F	U7
B Memory-2__AML-07	U7
MDP-2__AML-08	U7
MEP-1__AML-08	U7
Multilin-1__AML-08	U7
NK-Mature__AML-08	U7
CD4 TCM__AML-09	U7
Erythroblast-1__AML-09	U7
Intermediate Mono-1__AML-09	U7
MPP-1__AML-09	U7
NK-Mature__AML-09	U7
B Memory-2__AML-11	U7
BMCP-1__AML-11	U7
ERP-1__AML-11	U7
ERP-5__AML-11	U7
ERP-6__AML-11	U7
ERP-7__AML-11	U7
BMCP-1__727_EInv16_35M	U7
preNeu__596_E_N1c	U7
pre-DC-2__596_E_N1c	U7
pDC__596_E_N1c	U7
cDC2-1__550_EInv16_38M	U7
cMOP__550_EInv16_38M	U7
B Memory-1__562_AfInv16_25F	U7
CD8 TEM__562_AfInv16_25F	U7
Intermediate Mono-1__562_AfInv16_25F	U7
Intermediate Mono-2__562_AfInv16_25F	U7
Intermediate Mono-3__562_AfInv16_25F	U7
LMPP-1-cycling__562_AfInv16_25F	U7
LMPP-2__562_AfInv16_25F	U7
Non-Classical Mono-2__550_EInv16_38M	U7
MDP-1__562_AfInv16_25F	U7
MDP-3__562_AfInv16_25F	U7
MPP-MEP__562_AfInv16_25F	U7
Mono-2__562_AfInv16_25F	U7
Multilin-1__562_AfInv16_25F	U7
Myeloid intermediate 2__562_AfInv16_25F	U7
Non-Classical Mono-2__562_AfInv16_25F	U7
T CD4 Naive-1__562_AfInv16_25F	U7
T CD8 Naive__562_AfInv16_25F	U7
cDC1__562_AfInv16_25F	U7
MDP-2__562_AfInv16_25F	U7
NK-Mature__550_EInv16_38M	U7
Myeloid intermediate 1__550_EInv16_38M	U7
Mono-2__550_EInv16_38M	U7
MEP-2__5381v2_AfInv16_P49M	U7
Mono-1__5381v2_AfInv16_P49M	U7
Mono-2__5381v2_AfInv16_P49M	U7
MultiLin-GMP-3__5381v2_AfInv16_P49M	U7
Multilin-1__5381v2_AfInv16_P49M	U7
Myeloid intermediate 2__5381v2_AfInv16_P49M	U7
Myeloid intermediate 3__5381v2_AfInv16_P49M	U7
NK-Mature__5381v2_AfInv16_P49M	U7
Non-Classical Mono-2__5381v2_AfInv16_P49M	U7
T CD4 Naive-1__5381v2_AfInv16_P49M	U7
cDC1__5381v2_AfInv16_P49M	U7
cDC2-1__5381v2_AfInv16_P49M	U7
cDC2-2__5381v2_AfInv16_P49M	U7
pDC__5381v2_AfInv16_P49M	U7
pre-DC-1__5381v2_AfInv16_P49M	U7
pre-DC-2__5381v2_AfInv16_P49M	U7
pre-DC-3__5381v2_AfInv16_P49M	U7
preNeu__5381v2_AfInv16_P49M	U7
CD8 TEM__550_EInv16_38M	U7
MDP-3__550_EInv16_38M	U7
Mono-1__550_EInv16_38M	U7
cDC2-1__562_AfInv16_25F	U7
Intermediate Mono-3__2660_Ast82_38M	U7
cDC2-2__562_AfInv16_25F	U7
pre-DC-2__562_AfInv16_25F	U7
immNeu-1__568_AfInv16_P24M	U7
pre-DC-1__568_AfInv16_P24M	U7
preNeu__568_AfInv16_P24M	U7
LMPP-2__596_E_N1c	U7
MDP-1__596_E_N1c	U7
MDP-2__596_E_N1c	U7
MDP-3__596_E_N1c	U7
MEP-2__596_E_N1c	U7
MPP-MEP__596_E_N1c	U7
cMOP__568_AfInv16_P24M	U7
Mono-1__596_E_N1c	U7
Multilin-1__596_E_N1c	U7
Myeloid intermediate 2__596_E_N1c	U7
Myeloid intermediate 3__596_E_N1c	U7
Non-Classical Mono-2__596_E_N1c	U7
Plasma Cell__596_E_N1c	U7
T CD4 Naive-1__596_E_N1c	U7
cDC1__596_E_N1c	U7
cDC2-1__596_E_N1c	U7
cDC2-2__596_E_N1c	U7
Mono-2__596_E_N1c	U7
cDC2-1__568_AfInv16_P24M	U7
cDC1__568_AfInv16_P24M	U7
T CD4 Naive-1__568_AfInv16_P24M	U7
pre-DC-3__562_AfInv16_25F	U7
B Memory-1__568_AfInv16_P24M	U7
BMCP-1__568_AfInv16_P24M	U7
Classical-Mono__568_AfInv16_P24M	U7
Intermediate Mono-1__568_AfInv16_P24M	U7
Intermediate Mono-2__568_AfInv16_P24M	U7
Intermediate Mono-3__568_AfInv16_P24M	U7
LMPP-1__568_AfInv16_P24M	U7
LMPP-1-cycling__568_AfInv16_P24M	U7
MDP-1__568_AfInv16_P24M	U7
MDP-2__568_AfInv16_P24M	U7
MDP-3__568_AfInv16_P24M	U7
MEP-2__568_AfInv16_P24M	U7
Mono-1__568_AfInv16_P24M	U7
Mono-2__568_AfInv16_P24M	U7
MultiLin-GMP-2__568_AfInv16_P24M	U7
MultiLin-GMP-3__568_AfInv16_P24M	U7
Multilin-2__568_AfInv16_P24M	U7
Myeloid intermediate 1__568_AfInv16_P24M	U7
Myeloid intermediate 2__568_AfInv16_P24M	U7
NK-Mature__568_AfInv16_P24M	U7
pDC__562_AfInv16_25F	U7
Intermediate Mono-1__2660_Ast82_38M	U7
CLP__2660_Ast82_38M	U7
CD8 TEM__2660_Ast82_38M	U7
cMOP__1076_AfInv16_51M	U7
pDC__1076_AfInv16_51M	U7
pre-DC-3__1076_AfInv16_51M	U7
B Memory-2__1102_E_N1c	U7
CD4 TCM__1102_E_N1c	U7
Intermediate Mono-1__1102_E_N1c	U7
Intermediate Mono-3__1102_E_N1c	U7
LMPP-2__1102_E_N1c	U7
MAIT__1102_E_N1c	U7
cDC2-2__1076_AfInv16_51M	U7
MDP-1__1102_E_N1c	U7
MEP-2__1102_E_N1c	U7
MPP-MEP__1102_E_N1c	U7
MultiLin-GMP-1__1102_E_N1c	U7
T CD4 Naive-1__1102_E_N1c	U7
T CD4 Naive-2__1102_E_N1c	U7
T CD8 Naive__1102_E_N1c	U7
cDC1__1102_E_N1c	U7
B Memory-1__1147_EInv16_44M	U7
BMCP-1__1147_EInv16_44M	U7
MDP-2__1102_E_N1c	U7
CD8 TEM__1147_EInv16_44M	U7
cDC2-1__1076_AfInv16_51M	U7
Non-Classical Mono-2__1076_AfInv16_51M	U7
cDC2-1__1060_EInv16_19M	U7
cDC2-2__1060_EInv16_19M	U7
cMOP__1060_EInv16_19M	U7
preNeu__1060_EInv16_19M	U7
B Memory-1__1076_AfInv16_51M	U7
HSC-2__1076_AfInv16_51M	U7
Intermediate Mono-1__1076_AfInv16_51M	U7
Intermediate Mono-2__1076_AfInv16_51M	U7
Intermediate Mono-3__1076_AfInv16_51M	U7
cDC1__1076_AfInv16_51M	U7
LMPP-2__1076_AfInv16_51M	U7
MEP-2__1076_AfInv16_51M	U7
MPP-1__1076_AfInv16_51M	U7
MPP-MEP__1076_AfInv16_51M	U7
Mono-1__1076_AfInv16_51M	U7
Mono-2__1076_AfInv16_51M	U7
Myeloid intermediate 1__1076_AfInv16_51M	U7
Myeloid intermediate 2__1076_AfInv16_51M	U7
Myeloid intermediate 3__1076_AfInv16_51M	U7
NK-Mature__1076_AfInv16_51M	U7
MDP-2__1076_AfInv16_51M	U7
Classical-Mono__1147_EInv16_44M	U7
Intermediate Mono-1__1147_EInv16_44M	U7
Intermediate Mono-2__1147_EInv16_44M	U7
Intermediate Mono-3__1239_EST8_44M_N1c	U7
LMPP-2__1239_EST8_44M_N1c	U7
MDP-1__1239_EST8_44M_N1c	U7
MEP-1__1239_EST8_44M_N1c	U7
MEP-2__1239_EST8_44M_N1c	U7
Mono-2__1239_EST8_44M_N1c	U7
Myeloid intermediate 1__1239_EST8_44M_N1c	U7
Non-Classical Mono-2__1239_EST8_44M_N1c	U7
cDC1__1239_EST8_44M_N1c	U7
Intermediate Mono-1__1239_EST8_44M_N1c	U7
cDC2-1__1239_EST8_44M_N1c	U7
immNeu-1__1239_EST8_44M_N1c	U7
pre-DC-2__1239_EST8_44M_N1c	U7
preNeu__1239_EST8_44M_N1c	U7
BMCP-1__143_AfST8_P64M	U7
CD4 TCM__143_AfST8_P64M	U7
CD8 TEM__143_AfST8_P64M	U7
Classical-Mono__143_AfST8_P64M	U7
Intermediate Mono-1__143_AfST8_P64M	U7
Intermediate Mono-3__143_AfST8_P64M	U7
cDC2-2__1239_EST8_44M_N1c	U7
BMCP-1__1239_EST8_44M_N1c	U7
B Memory-1__1239_EST8_44M_N1c	U7
preNeu__1147_EInv16_44M	U7
Intermediate Mono-3__1147_EInv16_44M	U7
LMPP-2__1147_EInv16_44M	U7
MDP-1__1147_EInv16_44M	U7
MDP-2__1147_EInv16_44M	U7
MDP-3__1147_EInv16_44M	U7
MEP-1__1147_EInv16_44M	U7
MEP-2__1147_EInv16_44M	U7
MPP-MEP__1147_EInv16_44M	U7
Mono-1__1147_EInv16_44M	U7
Mono-2__1147_EInv16_44M	U7
Multilin-1__1147_EInv16_44M	U7
Myeloid intermediate 1__1147_EInv16_44M	U7
Myeloid intermediate 2__1147_EInv16_44M	U7
Myeloid intermediate 3__1147_EInv16_44M	U7
Non-Classical Mono-2__1147_EInv16_44M	U7
cDC1__1147_EInv16_44M	U7
cDC2-1__1147_EInv16_44M	U7
cDC2-2__1147_EInv16_44M	U7
cMOP__1147_EInv16_44M	U7
immNeu-1__1147_EInv16_44M	U7
pDC__1147_EInv16_44M	U7
cDC1__1060_EInv16_19M	U7
T CD8 Naive__1060_EInv16_19M	U7
Non-Classical Mono-2__1060_EInv16_19M	U7
NK-Mature__1060_EInv16_19M	U7
T CD4 Naive-1__0316_E_N1c	U7
preNeu__0316_E_N1c	U7
CD4 TCM__0817_E_N1c	U7
CD8 TEM__0817_E_N1c	U7
Intermediate Mono-1__0817_E_N1c	U7
Intermediate Mono-2__0817_E_N1c	U7
Intermediate Mono-3__0817_E_N1c	U7
LMPP-2__0817_E_N1c	U7
MAIT__0817_E_N1c	U7
MultiLin-GMP-1__0316_E_N1c	U7
MDP-1__0817_E_N1c	U7
MPP-MEP__0817_E_N1c	U7
Mono-1__0817_E_N1c	U7
Mono-2__0817_E_N1c	U7
MultiLin-GMP-1__0817_E_N1c	U7
Myeloid intermediate 1__0817_E_N1c	U7
Myeloid intermediate 3__0817_E_N1c	U7
NK-Mature__0817_E_N1c	U7
Non-Classical Mono-2__0817_E_N1c	U7
T CD4 Naive-1__0817_E_N1c	U7
MDP-2__0817_E_N1c	U7
MPP-MEP__0316_E_N1c	U7
MEP-2__0316_E_N1c	U7
LMPP-2__0316_E_N1c	U7
CD4 TCM__0018_Af_N1c	U7
Erythroblast-3__0018_Af_N1c	U7
Intermediate Mono-1__0018_Af_N1c	U7
Intermediate Mono-3__0018_Af_N1c	U7
LMPP-2__0018_Af_N1c	U7
MAIT__0018_Af_N1c	U7
MDP-1__0018_Af_N1c	U7
MEP-2__0018_Af_N1c	U7
MPP-MEP__0018_Af_N1c	U7
Mono-1__0018_Af_N1c	U7
Mono-2__0018_Af_N1c	U7
MultiLin-GMP-1__0018_Af_N1c	U7
NK-Mature__0018_Af_N1c	U7
T CD4 Naive-1__0018_Af_N1c	U7
cDC1__0018_Af_N1c	U7
immNeu-1__0018_Af_N1c	U7
preNeu__0018_Af_N1c	U7
B Memory-1__0316_E_N1c	U7
CD4 TCM__0316_E_N1c	U7
CD8 TEM__0316_E_N1c	U7
HSC-2__0316_E_N1c	U7
cDC1__0817_E_N1c	U7
MAIT__143_AfST8_P64M	U7
cDC2-1__0817_E_N1c	U7
cMOP__0817_E_N1c	U7
B Memory-1__1060_EInv16_19M	U7
BMCP-1__1060_EInv16_19M	U7
CD4 TCM__1060_EInv16_19M	U7
Classical-Mono__1060_EInv16_19M	U7
Intermediate Mono-1__1060_EInv16_19M	U7
Intermediate Mono-2__1060_EInv16_19M	U7
Intermediate Mono-3__1060_EInv16_19M	U7
LMPP-2__1060_EInv16_19M	U7
MAIT__1060_EInv16_19M	U7
preNeu__1009_AfInv16_29M	U7
MDP-1__1060_EInv16_19M	U7
MEP-1__1060_EInv16_19M	U7
MEP-2__1060_EInv16_19M	U7
MPP-MEP__1060_EInv16_19M	U7
Mono-1__1060_EInv16_19M	U7
Mono-2__1060_EInv16_19M	U7
Multilin-1__1060_EInv16_19M	U7
Myeloid intermediate 1__1060_EInv16_19M	U7
Myeloid intermediate 2__1060_EInv16_19M	U7
Myeloid intermediate 3__1060_EInv16_19M	U7
MDP-2__1060_EInv16_19M	U7
pre-DC-2__1009_AfInv16_29M	U7
cMOP__1009_AfInv16_29M	U7
cDC2-2__1009_AfInv16_29M	U7
BMCP-1__1009_AfInv16_29M	U7
Classical-Mono__1009_AfInv16_29M	U7
Intermediate Mono-1__1009_AfInv16_29M	U7
Intermediate Mono-2__1009_AfInv16_29M	U7
Intermediate Mono-3__1009_AfInv16_29M	U7
LMPP-1-cycling__1009_AfInv16_29M	U7
LMPP-2__1009_AfInv16_29M	U7
MAIT__1009_AfInv16_29M	U7
MDP-1__1009_AfInv16_29M	U7
MDP-2__1009_AfInv16_29M	U7
MEP-2__1009_AfInv16_29M	U7
MPP-MEP__1009_AfInv16_29M	U7
Mono-1__1009_AfInv16_29M	U7
Mono-2__1009_AfInv16_29M	U7
MultiLin-GMP-2__1009_AfInv16_29M	U7
Myeloid intermediate 1__1009_AfInv16_29M	U7
Myeloid intermediate 2__1009_AfInv16_29M	U7
Myeloid intermediate 3__1009_AfInv16_29M	U7
Non-Classical Mono-2__1009_AfInv16_29M	U7
cDC1__1009_AfInv16_29M	U7
cDC2-1__1009_AfInv16_29M	U7
cDC2-2__0817_E_N1c	U7
preNeu__AML-11	U7
MEP-1__143_AfST8_P64M	U7
MPP-MEP__143_AfST8_P64M	U7
B Memory-1__1906_Aft82_P36M	U7
BMCP-1__1906_Aft82_P36M	U7
Intermediate Mono-3__1906_Aft82_P36M	U7
LMPP-1-cycling__1906_Aft82_P36M	U7
LMPP-2__1906_Aft82_P36M	U7
MAIT__1906_Aft82_P36M	U7
MDP-1__1906_Aft82_P36M	U7
MEP-1__1906_Aft82_P36M	U7
MEP-2__1906_Aft82_P36M	U7
preNeu__1893_Af_N1c	U7
MEP-Eryth-2__1906_Aft82_P36M	U7
Mono-1__1906_Aft82_P36M	U7
MultiLin-GMP-1__1906_Aft82_P36M	U7
MultiLin-GMP-2__1906_Aft82_P36M	U7
Multilin-1__1906_Aft82_P36M	U7
Myeloid intermediate 1__1906_Aft82_P36M	U7
Myeloid intermediate 3__1906_Aft82_P36M	U7
NK-Mature__1906_Aft82_P36M	U7
T CD4 Activated__1906_Aft82_P36M	U7
cMOP__1906_Aft82_P36M	U7
MPP-MEP__1906_Aft82_P36M	U7
immNeu-1__1906_Aft82_P36M	U7
cDC2-2__1893_Af_N1c	U7
T CD4 Naive-1__1893_Af_N1c	U7
Multilin-1__1827_Af_N1c	U7
NK-Mature__1827_Af_N1c	U7
Plasma Cell__1827_Af_N1c	U7
B Memory-1__1893_Af_N1c	U7
BMCP-1__1893_Af_N1c	U7
CD4 TCM__1893_Af_N1c	U7
CD8 TEM__1893_Af_N1c	U7
CLP__1893_Af_N1c	U7
Intermediate Mono-1__1893_Af_N1c	U7
cDC1__1893_Af_N1c	U7
Intermediate Mono-3__1893_Af_N1c	U7
LMPP-2__1893_Af_N1c	U7
MDP-1__1893_Af_N1c	U7
MDP-2__1893_Af_N1c	U7
MEP-2__1893_Af_N1c	U7
MEP-Eryth-2__1893_Af_N1c	U7
MPP-1__1893_Af_N1c	U7
MPP-MEP__1893_Af_N1c	U7
MultiLin-GMP-1__1893_Af_N1c	U7
Non-Classical Mono-2__1893_Af_N1c	U7
LMPP-1-cycling__1893_Af_N1c	U7
preNeu__1906_Aft82_P36M	U7
B Memory-1__2140_E_N1c	U7
CD4 TCM__2140_E_N1c	U7
Intermediate Mono-3__2270_Aft36_P71F	U7
LMPP-2__2270_Aft36_P71F	U7
MAIT__2270_Aft36_P71F	U7
MDP-1__2270_Aft36_P71F	U7
MKP-early__2270_Aft36_P71F	U7
MPP-1__2270_Aft36_P71F	U7
Mono-1__2270_Aft36_P71F	U7
Mono-2__2270_Aft36_P71F	U7
Myeloid intermediate 1__2270_Aft36_P71F	U7
Intermediate Mono-2__2270_Aft36_P71F	U7
NK-Mature__2270_Aft36_P71F	U7
T CD4 Naive-1__2270_Aft36_P71F	U7
cDC1__2270_Aft36_P71F	U7
cDC2-1__2270_Aft36_P71F	U7
cDC2-2__2270_Aft36_P71F	U7
pDC__2270_Aft36_P71F	U7
preNeu__2270_Aft36_P71F	U7
B Memory-1__2660_Ast82_38M	U7
BMCP-1__2660_Ast82_38M	U7
CD4 TCM__2660_Ast82_38M	U7
Non-Classical Mono-2__2270_Aft36_P71F	U7
Intermediate Mono-1__2270_Aft36_P71F	U7
Classical-Mono__2270_Aft36_P71F	U7
CD8 TEM__2270_Aft36_P71F	U7
CD8 TEM__2140_E_N1c	U7
Intermediate Mono-1__2140_E_N1c	U7
Intermediate Mono-2__2140_E_N1c	U7
Intermediate Mono-3__2140_E_N1c	U7
MAIT__2140_E_N1c	U7
MDP-1__2140_E_N1c	U7
MDP-2__2140_E_N1c	U7
MEP-2__2140_E_N1c	U7
MPP-MEP__2140_E_N1c	U7
Mono-1__2140_E_N1c	U7
